"Date","Products"
"2020-02-10","6"
"2020-02-08","1"
"2020-02-07","1"
"2020-02-06","24"
"2020-02-05","16"
"2020-02-03","2"
"2020-02-01","3"
"2020-01-31","12"
"2020-01-30","1"
"2020-01-29","17"
"2020-01-28","8"
"2020-01-27","1"
"2020-01-25","2"
"2020-01-24","2"
"2020-01-23","8"
"2020-01-22","17"
"2020-01-21","10"
"2020-01-20","2"
"2020-01-18","3"
"2020-01-16","7"
"2020-01-15","33"
"2020-01-14","3"
"2020-01-13","1"
"2020-01-11","2"
"2020-01-10","3"
"2020-01-09","31"
"2020-01-08","13"
"2020-01-07","2"
"2020-01-03","17"
"2020-01-02","5"
"2020-01-01","9"
"2019-12-31","3"
"2019-12-27","4"
"2019-12-26","2"
"2019-12-25","36"
"2019-12-24","9"
"2019-12-23","7"
"2019-12-22","33"
"2019-12-21","4"
"2019-12-20","8"
"2019-12-19","28"
"2019-12-18","132"
"2019-12-17","6"
"2019-12-14","5"
"2019-12-13","5"
"2019-12-12","6"
"2019-12-11","15"
"2019-12-10","6"
"2019-12-09","1"
"2019-12-07","2"
"2019-12-06","5"
"2019-12-05","14"
"2019-12-04","24"
"2019-12-03","15"
"2019-12-02","1"
"2019-12-01","1"
"2019-11-30","7"
"2019-11-29","43"
"2019-11-28","199"
"2019-11-27","24"
"2019-11-26","2"
"2019-11-23","6"
"2019-11-22","2"
"2019-11-21","9"
"2019-11-20","25"
"2019-11-19","5"
"2019-11-18","10"
"2019-11-16","2"
"2019-11-15","14"
"2019-11-14","6"
"2019-11-13","14"
"2019-11-12","1"
"2019-11-11","4"
"2019-11-09","6"
"2019-11-08","34"
"2019-11-07","17"
"2019-11-06","14"
"2019-11-05","2"
"2019-11-02","2"
"2019-11-01","1"
"2019-10-31","10"
"2019-10-30","44"
"2019-10-29","1"
"2019-10-26","1"
"2019-10-25","10"
"2019-10-24","7"
"2019-10-23","18"
"2019-10-20","2"
"2019-10-19","1"
"2019-10-17","3"
"2019-10-16","13"
"2019-10-15","6"
"2019-10-14","2"
"2019-10-12","6"
"2019-10-11","1"
"2019-10-10","3"
"2019-10-09","16"
"2019-10-08","9"
"2019-10-05","8"
"2019-10-04","26"
"2019-10-03","20"
"2019-10-02","13"
"2019-10-01","1"
"2019-09-28","4"
"2019-09-27","6"
"2019-09-25","16"
"2019-09-24","3"
"2019-09-21","10"
"2019-09-20","7"
"2019-09-19","13"
"2019-09-18","19"
"2019-09-17","2"
"2019-09-16","1"
"2019-09-14","1"
"2019-09-12","2"
"2019-09-11","18"
"2019-09-10","4"
"2019-09-07","9"
"2019-09-06","1"
"2019-09-05","1"
"2019-09-04","17"
"2019-08-31","1"
"2019-08-30","8"
"2019-08-28","9"
"2019-08-24","8"
"2019-08-23","13"
"2019-08-21","21"
"2019-08-20","5"
"2019-08-19","7"
"2019-08-17","2"
"2019-08-16","5"
"2019-08-15","2"
"2019-08-14","9"
"2019-08-13","5"
"2019-08-12","9"
"2019-08-10","2"
"2019-08-08","3"
"2019-08-07","11"
"2019-08-05","1"
"2019-08-03","1"
"2019-08-02","7"
"2019-08-01","6"
"2019-07-31","17"
"2019-07-30","2"
"2019-07-27","2"
"2019-07-26","2"
"2019-07-24","13"
"2019-07-23","5"
"2019-07-22","2"
"2019-07-21","5"
"2019-07-20","5"
"2019-07-19","15"
"2019-07-18","3"
"2019-07-17","9"
"2019-07-16","4"
"2019-07-15","4"
"2019-07-13","2"
"2019-07-12","1"
"2019-07-11","3"
"2019-07-10","10"
"2019-07-09","2"
"2019-07-04","44"
"2019-07-03","12"
"2019-07-02","12"
"2019-07-01","7"
"2019-06-29","2"
"2019-06-28","2"
"2019-06-27","4"
"2019-06-26","19"
"2019-06-22","1"
"2019-06-21","1"
"2019-06-20","3"
"2019-06-19","23"
"2019-06-18","148"
"2019-06-17","3"
"2019-06-15","5"
"2019-06-14","2"
"2019-06-13","2"
"2019-06-12","6"
"2019-06-08","3"
"2019-06-07","9"
"2019-06-06","9"
"2019-06-05","13"
"2019-06-04","1"
"2019-06-01","3"
"2019-05-31","1"
"2019-05-30","6"
"2019-05-29","7"
"2019-05-28","1"
"2019-05-27","6"
"2019-05-25","1"
"2019-05-24","1"
"2019-05-23","5"
"2019-05-22","10"
"2019-05-21","1"
"2019-05-20","1"
"2019-05-18","2"
"2019-05-17","6"
"2019-05-16","1"
"2019-05-15","6"
"2019-05-10","3"
"2019-05-09","8"
"2019-05-08","21"
"2019-05-07","2"
"2019-05-06","1"
"2019-05-04","11"
"2019-05-03","5"
"2019-05-02","1"
"2019-05-01","20"
"2019-04-30","1"
"2019-04-27","2"
"2019-04-26","4"
"2019-04-25","2"
"2019-04-24","9"
"2019-04-22","4"
"2019-04-20","1"
"2019-04-19","15"
"2019-04-18","6"
"2019-04-17","7"
"2019-04-16","2"
"2019-04-15","1"
"2019-04-13","4"
"2019-04-12","5"
"2019-04-11","9"
"2019-04-10","15"
"2019-04-09","1"
"2019-04-08","1"
"2019-04-06","1"
"2019-04-05","2"
"2019-04-04","3"
"2019-04-03","10"
"2019-04-02","2"
"2019-04-01","4"
"2019-03-30","11"
"2019-03-28","2"
"2019-03-27","7"
"2019-03-26","49"
"2019-03-25","2"
"2019-03-23","4"
"2019-03-22","11"
"2019-03-21","3"
"2019-03-20","8"
"2019-03-19","3"
"2019-03-18","1"
"2019-03-16","2"
"2019-03-15","6"
"2019-03-14","2"
"2019-03-13","9"
"2019-03-12","1"
"2019-03-11","5"
"2019-03-09","2"
"2019-03-08","15"
"2019-03-07","9"
"2019-03-06","11"
"2019-03-05","5"
"2019-03-04","1"
"2019-03-02","3"
"2019-03-01","9"
"2019-02-28","13"
"2019-02-27","13"
"2019-02-26","8"
"2019-02-23","21"
"2019-02-22","1"
"2019-02-21","14"
"2019-02-20","5"
"2019-02-19","5"
"2019-02-18","1"
"2019-02-16","4"
"2019-02-15","1"
"2019-02-14","2"
"2019-02-13","4"
"2019-02-09","1"
"2019-02-08","2"
"2019-02-07","7"
"2019-02-06","3"
"2019-02-05","1"
"2019-02-04","4"
"2019-02-02","3"
"2019-02-01","4"
"2019-01-31","2"
"2019-01-30","3"
"2019-01-26","6"
"2019-01-25","6"
"2019-01-24","2"
"2019-01-23","12"
"2019-01-22","1"
"2019-01-21","1"
"2019-01-19","3"
"2019-01-18","3"
"2019-01-17","2"
"2019-01-16","7"
"2019-01-14","1"
"2019-01-12","3"
"2019-01-11","3"
"2019-01-10","2"
"2019-01-09","7"
"2019-01-08","1"
"2019-01-07","11"
"2019-01-04","3"
"2019-01-02","2"
"2018-12-27","4"
"2018-12-26","2"
"2018-12-22","2"
"2018-12-21","1"
"2018-12-19","17"
"2018-12-17","2"
"2018-12-15","3"
"2018-12-14","6"
"2018-12-13","1"
"2018-12-12","16"
"2018-12-09","2"
"2018-12-08","13"
"2018-12-07","1"
"2018-12-06","6"
"2018-12-05","14"
"2018-12-04","2"
"2018-12-03","1"
"2018-12-01","1"
"2018-11-30","3"
"2018-11-29","6"
"2018-11-28","10"
"2018-11-27","8"
"2018-11-26","127"
"2018-11-24","2"
"2018-11-23","1912"
